NO,NAMA PPIU,NOMOR SK,KONTAK & ALAMAT,CABANG,
2137,"PT. PERJALANAN PARA KHALIFAH
Akreditasi: B
Tgl Akreditasi: 24-02-2020
Lembaga Akreditasi: KEMENAG
STATUS DAFTAR HITAM: TIDAK","NOMOR U.110 TAHUN 2020 (NOMOR 13 TAHUN 2017)
TGL SK: 15-06-2020
DIREKTUR: ASTOKHARI",JL. RAYA PENGGILINGAN NO. 5 RT. 012 RW. 011 KEL. . PENGGILINGAN KEC. CAKUNG KOTA ADMINISTRASI JAKARTA TIMUR PROVINSI DAERAH KHUSUS IBUKOTA JAKARTA TELP. 02129068472 EMAIL: RS659466@GMAIL.COM,0,Detail
2138,"PT. PERMATA AZZUMAR WISATA
Akreditasi :
Tgl Akreditasi :
Lembaga Akreditasi :
STATUS DAFTAR HITAM: TIDAK","81201101007860002
TGL SK: 06-02-2024
DIREKTUR: IRWANSYAH GINTING","EMERALD SUMMARECON BEKASI BLOK UG. 30 RT-RW: -, KELURAHAN , KECAMATAN , KOTA BEKASI, JAWA BARAT. TELEPON : 081384211114 EMAIL : PERMATAAZZUMARWISATA@YAHOO.COM",0,Detail
2139,"PT. PERMATA EXPRESS
Akreditasi: A
Tgl Akreditasi: 20-11-2023
Lembaga Akreditasi: PT Tirta Murni Sertifikasi
STATUS DAFTAR HITAM: TIDAK","NOMOR U.52 TAHUN 2021
TGL SK: 13-01-2021
DIREKTUR: HJ HERLIA",JL. BINTARA JAYA RAYA NO. 1A RT. 008-010 KEL. BINTARAJAYA KEC. BEKASI BARAT KOTA BEKASI PROVINSI JAWA BARAT TELP. 02186616730 EMAIL: UMROH@PERMATAGROUP.CO.ID,0,Detail
2140,"PT. PERMATA FANSA GEMILANG
Akreditasi :
Tgl Akreditasi :
Lembaga Akreditasi :
STATUS DAFTAR HITAM: TIDAK","30032300753580002
TGL SK: 27-09-2023
DIREKTUR: ADRIAN TAUFIK","JL. DR MOH. HATTA NO. 38 RT-RW: 003-007, KELURAHAN ANDURING, KECAMATAN KURANJI, KOTA PADANG, SUMATERA BARAT. TELEPON : 08126702824 EMAIL : PERMATA_FANSAGEMILANG@YAHOO.COM",0,Detail
2141,"PT. PERMATA HARAMAIN INDONESIA
Akreditasi :
Tgl Akreditasi :
Lembaga Akreditasi :
STATUS DAFTAR HITAM: TIDAK","11022200052540003
TGL SK: 05-10-2024
DIREKTUR: SUJIK APRILIANY","JALAN KYAI HAJI USMAN NOMOR 31, RUKO MININ RT-RW: 005-002, KELURAHAN KUKUSAN, KECAMATAN BEJI, KOTA DEPOK, JAWA BARAT. TELEPON ; 081215201002 EMAIL ; PERMATAHARAMAIN90@GMAIL.COM",0,Detail
2142,"PT. PERMATA KENCANA MULIA
Akreditasi: A
Tgl Akreditasi: 11-06-2024
Lembaga Akreditasi: PT DIFAYA TERAMPIL MANDIRI
STATUS DAFTAR HITAM: TIDAK","NOMOR U.5 TAHUN 2022 (NOMOR 807 TAHUN2019)
TGL SK: 10-02-2022
DIREKTUR: H.DONI USMAN",RUKO DARMAWANGSA SQUARE NO. 29JL. DARMAWANGSA VI RT 005/RW 01KELURAHAN PULO KECAMATAN KEBAYORAN BARU JAKARTA SELATAN 12160 TELP. 02127095220/21 TELP. 02127095220/21 EMAIL: PERMATAKENCANAUMROH@YAHOO.COM,0,Detail
2143,"PT. PERMATA NUR HIJAZ
Akreditasi :
Tgl Akreditasi :
Lembaga Akreditasi :
STATUS DAFTAR HITAM: TIDAK","02990100710390002
TGL SK: 19-09-2022
DIREKTUR: FAIZAL INDRA AZHAM","KOMPLEK RUKO PERWITA REGENCY BLOK B-09, JALAN PARANGTRITIS KM 3,5, SALAKAN RT-RW: 010-000, KELURAHAN BANGUNHARJO, KECAMATAN SEWON, KAB. BANTUL, DAERAH ISTIMEWA YOGYAKARTA TELP. - EMAIL : PERMATANURHIJAZ@GMAIL.COM",0,Detail
2144,"PT. PERMATA SALSABILA MULIA
Akreditasi: C
Tgl Akreditasi: 13-01-2021
Lembaga Akreditasi: -
STATUS DAFTAR HITAM: TIDAK","NOMOR U.57 TAHUN 2021
TGL SK: 13-01-2021
DIREKTUR: H SUYITNO, SAG","JL. WONOSARI-YOGYAKARTA KM 7,2 GADING PLAYEN GUNUNGKIDUL DAERAH ISTIMEWA YOGYAKARTA TELP. 02742901741 EMAIL: PERMATASALSABILAMULIA@YAHOO.COM",0,Detail
2145,"PT. PERMATA UMAT
Akreditasi: A
Tgl Akreditasi: 28-12-2018
Lembaga Akreditasi: Kementerian Agama
STATUS DAFTAR HITAM: TIDAK","NOMOR 116 TAHUN 2019
TGL SK: 08-03-2019
DIREKTUR: SRI WELAS ASIH","JL. PARANG TRITIS KM 5,7 PANDES, DESA PANGGUNGHARJO, KEC. SEWON, KAB. BANTUL, YOGYAKARTA, TELP. (0274) 380389 EMAIL: PT.PERMATAUMAT@GMAIL.COM",16,Detail
2146,"PT. PERMATA ZAIN ALMIFTAH
Akreditasi :
Tgl Akreditasi :
Lembaga Akreditasi :
STATUS DAFTAR HITAM: TIDAK","04102202125950003
TGL SK: 27-09-2023
DIREKTUR: MUHAMMAD ZAINURI","RANDU AGUNG RT-RW: 003-001, KELURAHAN MOJOPUROWETAN, KECAMATAN BUNGAH, KAB. GRESIK, JAWA TIMUR. TELEPON : 085778888860 EMAIL : PERMTAZAINALMIFTAH@GMAIL.COM",0,Detail
2147,"PT. PERSADA AL-AMIN
Akreditasi: B
Tgl Akreditasi: 07-04-2016
Lembaga Akreditasi: Kementerian Agama
STATUS DAFTAR HITAM: TIDAK","NOMOR U.240 TAHUN 2021
TGL SK: 22-04-2021
DIREKTUR: H WAWAN NAWAWI","JLN LETJEN MASHUDI RAHAYU 2, RT 01, RW 06, DESA SUKAHURIP, KECAMATAN TAMANSARI, KOTA TASIKMALAYA, PROVINSI JAWA BARAT TELP. 02652351064 EMAIL: PERSADA.ALAMIN@YAHOO.COM",0,Detail
2148,"PT. PERSADA DUTA BELITON TRAVEL
Akreditasi: B
Tgl Akreditasi: 20-05-2016
Lembaga Akreditasi: Kementerian Agama
STATUS DAFTAR HITAM: TIDAK","NOMOR U.10 TAHUN 2022 (NOMOR U.367 TAHUN 2020)
TGL SK: 10-02-2022
DIREKTUR: SAMSUL ARIFIN","JALAN DIPONEGORO 48. A-48.B RT 002 RW 014 KELURAHAN DR SOETOMO, KECAMATAN TEGAL SARI KOTA SURABAYA PROVINSI JAWA TIMUR. TELEPON : 0315624688. EMAIL : DOKUMEN.PERSADA@GMAIL.COM",0,Detail
2149,"PT. PERTIWI ELOK WISATA
Akreditasi: B
Tgl Akreditasi: 22-11-2021
Lembaga Akreditasi: PT. IRQA Indonesia
STATUS DAFTAR HITAM: TIDAK","NOMOR U.476 TAHUN 2021 (NOMOR 534 TAHUN 2018)
TGL SK: 14-10-2021
DIREKTUR: SUGENG PURWAADI, S.E.","JALAN RAYA RAWA BAMBU NO. A. 10, RT 001 RW 001, KELURAHAN PASAR MINGGU, KECAMATAN PASAR MINGGU, KOTA ADMINISTRASI JAKARTA SELATAN, PROVINSI DAERAH KHUSUS IBUKOTA JAKARTA TELP. 02127874873 EMAIL : PERTIWI_EW2106@YAHOO.COM",0,Detail
2150,"PT. PESONA ARAFAH WISATA
Akreditasi: B
Tgl Akreditasi: 07-07-2023
Lembaga Akreditasi: PT EKUALINDO ARTHA SINERGI
STATUS DAFTAR HITAM: TIDAK","NOMOR 668 TAHUN 2018
TGL SK: 15-11-2018
DIREKTUR: IR. SYAHRUL, MM","KOMPLEK RUKO PARADISO RESIDENCE NO. 03, RT. 004-RW. 011, KEL. JATIMAKMUR, KEC. PONDOK GEDE, KOTA BEKASI, JAWA BARAT, TELP. (021) 84982978, EMAIL: CUSTOMER@PERAWITRAVEL.COM",0,Detail
2151,"PT. PESONA JABAL RAHMAH
Akreditasi :
Tgl Akreditasi :
Lembaga Akreditasi :
STATUS DAFTAR HITAM: TIDAK","18032300014060001
TGL SK: 16-11-2023
DIREKTUR: DARIAH","JALAN MEKAR SARI RAYA RT-RW: 004-002, KELURAHAN MEKARSARI, KECAMATAN CIMANGGIS, KOTA DEPOK, JAWA BARAT. TELEPON : 087882499947 EMAIL : PESONAJABALRAHMAH@GMAIL.COM",0,Detail
2152,"PT. PESONA MEKKAH MADINAH
Akreditasi :
Tgl Akreditasi :
Lembaga Akreditasi :
STATUS DAFTAR HITAM: TIDAK","04082200632040004
TGL SK: 31-10-2023
DIREKTUR: OKTANTIO P NOERDIANSYAH","KOMPLEK PERKANTORAN BUNCIT MAS BLOK BB3, JL.KEMANG UTARA IX NO.35 RT-RW: 002-001, KELURAHAN , KECAMATAN , KOTA ADM. JAKARTA SELATAN, DKI JAKARTA. TELEPON : 0813-1588-8161 EMAIL : INFO.PESONATOUR@GMAIL.COM",0,Detail
2153,"PT. PESONA MOZAIK
Akreditasi: B
Tgl Akreditasi: 02-10-2019
Lembaga Akreditasi: Kementerian Agama
STATUS DAFTAR HITAM: TIDAK","NOMOR 1143 TAHUN 2019
TGL SK: 19-12-2019
DIREKTUR: FAISAL","JL. ASEM BARIS RAYA NO. 154 RT. 003 RW. 013, KEL. KEBON BARU, KEC. TEBET, KOTA ADMINISTRASI JAKARTA SELATAN, DKI JAKARTA, TELP. (021) 8313444,83792880 FAX. (021) 8299295 EMAIL: INFO@MOZAIKTOURANDTRAVEL.COM",14,Detail
2154,"PT. PESONA MUDAPRIMA TOUR & TRAVEL
Akreditasi: B
Tgl Akreditasi: 05-03-2020
Lembaga Akreditasi: KEMENAG
STATUS DAFTAR HITAM: TIDAK","NOMOR U.85 TAHUN 2020 (NOMOR 310 TAHUN 2017)
TGL SK: 10-06-2020
DIREKTUR: NURLAN BASARIA","JL. BUAH BATU NO. 43, BANDUNG RT. 004 RW. 011 KELURAHAN MALABAR, KECAMATAN LENGKONG KOTA BANDUNG, JAWA BARAT TELP. 0227320899 EMAIL: PESONA.UMROHHAJJ@GMAIL.COM",0,Detail
2155,"PT. PESONA PERMATA ABADI
Akreditasi :
Tgl Akreditasi :
Lembaga Akreditasi :
STATUS DAFTAR HITAM: TIDAK","02012300165480001
TGL SK: 22-02-2024
DIREKTUR: MUHAMMAD RIFAI HADJAMI","RUKO PERUM SUDIRMAN INDAH, BLOK A.02-04 RT-RW: 005-006, KELURAHAN TIGARAKSA, KECAMATAN TIGARAKSA, KAB. TANGERANG, BANTEN. TELEPON : 085280333728 EMAIL : PESONAPERMATAABADI@GMAIL.COM",0,Detail
2156,"PT. PESONA ROYAL SHAFWAH
Akreditasi :
Tgl Akreditasi :
Lembaga Akreditasi :
STATUS DAFTAR HITAM: TIDAK","31122100021060004
TGL SK: 29-06-2024
DIREKTUR: FAUZAN HISBULLAH HASKY","KOMPLEK NYIUR MELAMBAI IV JL MAYANGSARI 1 BLOK D NO 39 RT-RW: 012-015, KELURAHAN TUGU UTARA, KECAMATAN KOJA, KOTA ADM. JAKARTA UTARA, DKI JAKARTA. TELEPON : 02129743222 EMAIL : PESONASHAFWAH@GMAIL.COM",0,Detail
2157,"PT. PESONA WISATA HABATILLAH
Akreditasi :
Tgl Akreditasi :
Lembaga Akreditasi :
STATUS DAFTAR HITAM: TIDAK","08092201162190002
TGL SK: 15-04-2024
DIREKTUR: RIKI PRAKOSO","KOMPLEK DUTA BINTARO CLUSTER UBUD 1 BLOK G3 NOMOR 8, JALAN KH. MAS MANSYUR RT-RW: 001-011, KELURAHAN KUNCIRAN, KECAMATAN PINANG, KOTA TANGERANG, BANTEN.",0,Detail
2158,"PT. PHINISI WISATA
Akreditasi: B
Tgl Akreditasi: 20-05-2019
Lembaga Akreditasi: Kementerian Agama
STATUS DAFTAR HITAM: TIDAK","NOMOR 621 TAHUN 2019
TGL SK: 02-07-2019
DIREKTUR: AMIR HENDRA","JL. KECAPI RAYA NO. 73 RT. 001 RW.005, KEL. JAGAKARSA, KEC. JAGAKARSA, KOTA ADMINISTRASI JAKARTA SELATAN, DKI JAKARTA TELP. (021) 78883132, 78893872,7875370, 78883199 EMAIL: PHINISIWISATA@YAHOO.CO.ID",6,Detail
2159,"PT. PILAR INDOWISATA MADENA
Akreditasi :
Tgl Akreditasi :
Lembaga Akreditasi :
STATUS DAFTAR HITAM: TIDAK","23082200782020006
TGL SK: 22-10-2023
DIREKTUR: SIGIT PRANATA","JALAN BOULEVARD GADING RAYA, RUKO KOKAN PERMATA BLOK C-19 RT-RW: 000-000, KELURAHAN KELAPA GADING BARAT, KECAMATAN KELAPA GADING, KOTA ADM. JAKARTA UTARA, DKI JAKARTA. TELEPON : 082216868024 EMAIL : PILARINDOWISATAMADENA@GMAIL.COM",0,Detail
2160,"PT. PISOK UTAMA WISATA
Akreditasi :
Tgl Akreditasi :
Lembaga Akreditasi :
STATUS DAFTAR HITAM: TIDAK","02202031817710003
TGL SK: 06-03-2023
DIREKTUR: FETTI HERAWATI","JALAN MATRAMAN RAYA NOMOR 85 RT-RW: 001-005, KELURAHAN PALMERIAM, KECAMATAN MATRAMAN, KOTA ADM. JAKARTA TIMUR, DKI JAKARTA. TELEPON : 0 EMAIL : PISOKWISATA@YAHOO.CO.ID",0,Detail
2161,"PT. PLESIR ALAM SEMESTA
Akreditasi: A
Tgl Akreditasi: 11-10-2023
Lembaga Akreditasi: PT EKUALINDO ARTHA SINERGI
STATUS DAFTAR HITAM: TIDAK","NOMOR U.284 TAHUN 2021
TGL SK: 21-06-2021
DIREKTUR: SUKAMTO",GEDUNG 47 LT. 1 RUANG 105 A JL. TB SIMATUPANG NO. 47 KEL. TANJUNG BARAT KEC. JAGAKARSA JAKARTA SELATAN PROVINSI DKI JAKARTA. TELP: 0217822453/7822461 EMAIL: PLESIRALAM@GMAIL.COM,0,Detail
2162,"PT. PRABA ARTA BUANA UTAMA
Akreditasi :
Tgl Akreditasi :
Lembaga Akreditasi :
STATUS DAFTAR HITAM: TIDAK","23102100190950002
TGL SK: 15-04-2022
DIREKTUR: AFIPUDDIEN","""EIGHTYEIGHT@KASABLANCA OFFICE TOWER LANTAI 15 UNIT G RT/RW: 007/006, KELURAHAN MENTENG DALAM, KECAMATAN TEBET, KOTA ADM. JAKARTA SELATAN, DKI JAKARTA.",0,Detail
2163,"PT. PRABAYAKSA SURYA ALBANTANI
Akreditasi: A
Tgl Akreditasi: 11-11-2024
Lembaga Akreditasi: PT EKUALINDO ARTHA SINERGI
STATUS DAFTAR HITAM: TIDAK","04092200558490002
TGL SK: 20-09-2022
DIREKTUR: H. MAMAN SURYAMAN, ST","JALAN MASJID ASY-SYAKUR TALAGASARI, KAMPUNG TALAGASARI RT-RW: 014-003, KELURAHAN TALAGASARI, KECAMATAN CIKUPA, KAB. TANGERANG, BANTEN TELP. 081110551115 EMAIL : PRABAYAKSA.SURYAMAN@GMAIL.COM",1,Detail
2164,"PT. PRADANA GRASINDO TRAVEL
Akreditasi: A
Tgl Akreditasi: 08-12-2022
Lembaga Akreditasi: PT. EKUALINDO ARTHA SINERGI
STATUS DAFTAR HITAM: TIDAK","NOMOR U.541 TAHUN 2021 (NOMOR 56 TAHUN2018 )
TGL SK: 19-11-2021
DIREKTUR: NURALIM","WISMA MITRA SUNTER LANTAI 7 NO 701JL. YOS SUDARSO KAV. 89 KEL. SUNTER JAYA, KEC. TANJUNG PRIOK KOTA ADMINISTRASI JAKARTA UTARA, DKI JAKARTA. TELP. 021 - 2265 6246 EMAIL: PRADANAGRASINDOTRAVEL@GMAIL.COM",13,Detail
2165,"PT. PRAMASTA ALAM RAYA TOUR & TRAVEL
Akreditasi: A
Tgl Akreditasi: 02-02-2024
Lembaga Akreditasi: PT EKUALINDO ARTHA SINERGI
STATUS DAFTAR HITAM: TIDAK","NOMOR U.295 TAHUN 2020
TGL SK: 24-09-2020
DIREKTUR: EDI SANTOSO","BOGOR CENTER POINT BLOK C-8, JL. BRIGJEN SAPTADJI HADIPRAWIRA NO. 49, RT. 010 RW. 007, KEL. CILENDEK BARAT, KEC. BOGOR BARAT, KOTA BOGOR, JAWA BARAT 16112 TELP. 02518366329 EMAIL: RANDIS.TRAVEL@GMAIL.COM",0,Detail
2166,"PT. PRAYOGI LINTAS PERSADA
Akreditasi :
Tgl Akreditasi :
Lembaga Akreditasi :
STATUS DAFTAR HITAM: TIDAK","12550005206470001
TGL SK: 04-05-2023
DIREKTUR: FITRIA ARTHA DEWI","PERUM WATU GAJAH RESIDENT RT-RW: 000-000, KELURAHAN SEMANDING, KECAMATAN SEMANDING, KAB. TUBAN, JAWA TIMUR. TELEPON: 08282292775555 EMAIL: PRAYOGILINTASPERSADA@GMAIL.COM",0,Detail
2167,"PT. PRIAVENTURE TOUR&TRAVEL
Akreditasi: A
Tgl Akreditasi: 15-03-2021
Lembaga Akreditasi: PT. Tirta Murni Sertifikasi
STATUS DAFTAR HITAM: TIDAK","NOMOR 138 TAHUN 2018
TGL SK: 01-03-2018
DIREKTUR: BARLY AZIM JUSUF","JL. BUNGUR BESAR NO. 39 RT-RW. 012-01 KEL. GUNUNG SAHARI SELATAN, KEC. KEMAYORAN, KOTA ADM. JAKARTA PUSAT, DKI JAKARTA TELP. : (021) 42447070 EMAIL: PRIAVENTURE@GMAIL.COM",0,Detail
2168,"PT. PRIMA ASTUTI SEJAHTERA
Akreditasi: B
Tgl Akreditasi: 18-03-2019
Lembaga Akreditasi: Kementerian Agama
STATUS DAFTAR HITAM: TIDAK","NOMOR 814 TAHUN 2019
TGL SK: 19-09-2019
DIREKTUR: DRA.HJ. ASTUTY WATY","RUKO JUNCTION JATIWARINGIN BLOK H, JL. JATIWARINGIN RAYA NO. 24, RT 005 RW.05, KELURAHAN CIPINANG MELAYU, KECAMATAN MAKASAR, KOTA ADMINISTRASI JAKARTA TIMUR, DKI JAKARTA TELP. (021) 86602850, 22857977 FAX. (021) 84973459 EMAIL: PRIMAS_TRAVEL@YAHOO.CO.ID",0,Detail
2169,"PT. PRIMA MULIA WISATA
Akreditasi: B
Tgl Akreditasi: 25-02-2019
Lembaga Akreditasi: Kementerian Agama
STATUS DAFTAR HITAM: TIDAK","NOMOR 518 TAHUN 2019
TGL SK: 25-06-2019
DIREKTUR: SAIFUL BAHRI","JL. RAYA MERUYUNG RT.002/RW. 010, KEL. RANGKAPANJAYA, KEC. PANCORAN MAS, KOTA DEPOK JAWA BARAT, TELP. (021) 77888720 EMAIL: PRIMAMULIA_WISATA@YAHOO.COM",3,Detail
2170,"PT. PRIMA TIGA SATU
Akreditasi: B
Tgl Akreditasi: 20-11-2023
Lembaga Akreditasi: PT Tirta Murni Sertifikasi
STATUS DAFTAR HITAM: TIDAK","NOMOR U.10 TAHUN 2021
TGL SK: 13-01-2021
DIREKTUR: FITRIAH","GEDUNG WIRAUSAHA LANTAI 5 JL. H. R RASUNA SAID KAV. C5 RT 003-RW 005 KELURAHAN KARET, KECAMATAN SETIA BUDI, KABUPATEN KOTA ADMINISTARSI JAKARTA SELATAN, PROVINSI DKI JAKARTA TELP. 02122513531 EMAIL: PRIMA31@WIFATRAVEL.COM",0,Detail
2171,"PT. PRIMA TOUR & TRAVEL
Akreditasi: B
Tgl Akreditasi: 03-09-2019
Lembaga Akreditasi: Kementerian Agama
STATUS DAFTAR HITAM: TIDAK","NOMOR 1029 TAHUN 2019
TGL SK: 25-11-2019
DIREKTUR: HJ. NURAISYAH GOPUR HADIM","TAMINI SQUARE LANTAI UG BLOK US NO. 1-2, JL. TAMAN MINI RAYA, KEL. PINANG RANTI, KEC. MAKASAR, KOTA ADMINISTRASI JAKARTA TIMUR, DKI JAKARTA TELP. '(021) 87786322, 87792954 FAX. (021) 8401126 EMAIL: TOUR_PRIMA@YAHOO.CO.ID",6,Detail
2172,"PT. PRIMA UNGGUL GLOBAL
Akreditasi :
Tgl Akreditasi :
Lembaga Akreditasi :
STATUS DAFTAR HITAM: TIDAK","NOMOR 132 TAHUN 2020 (NOMOR 173 TAHUN 2017)
TGL SK: 25-02-2020
DIREKTUR: AULIYA RIOATI","JL. ALAUDDIN RUKO ALAUDDIN PLAZA, BLOK BA.16, KEL. GUNUNG SARI, KEC. RAPPOCINI, KOTA MAKASSAR, SULAWESI SELATAN, TELP. (0411) 8987561, EMAIL: UMRAH_AULIYAPUG@YAHOO.COM",0,Detail
2173,"PT. PUANG WISATA
Akreditasi: B
Tgl Akreditasi: 04-03-2024
Lembaga Akreditasi: PT DIFAYA TERAMPIL MANDIRI
STATUS DAFTAR HITAM: TIDAK","NOMOR 199 TAHUN 2018
TGL SK: 28-03-2018
DIREKTUR: IR. ALFIAH ALI MUSTARY","JL. SUNGAI SADDANG BARU NO. 75, LT.2, KEL. BALLAPARANG, KEC. RAPPOCINI, KOTA MAKASSAR, SULAWESI SELATAN, TELP. (0411) 432723,433529, FAX. (0411) 433529, EMAIL: PUANGWISATA@GMAIL.COM",0,Detail
2174,"PT. PULMAN TOUR DAN TRAVEL
Akreditasi :
Tgl Akreditasi :
Lembaga Akreditasi :
STATUS DAFTAR HITAM: TIDAK","91204002119170005
TGL SK: 25-11-2022
DIREKTUR: WAHYUNI","KOMPLEK ARTERI MAS, JALAN PANJANG ARTERI NO. 64 B RT-RW: 008-002, KELURAHAN KELAPA DUA, KECAMATAN KEBON JERUK, KOTA ADM. JAKARTA BARAT, DKI JAKARTA PULMANTOURTRAVEL@GMAIL.COM 085727603085",0,Detail
2175,"PT. PUNAMA MULIA WISATA
Akreditasi :
Tgl Akreditasi :
Lembaga Akreditasi :
STATUS DAFTAR HITAM: TIDAK","NOMOR U.318 TAHUN 2021
TGL SK: 21-06-2021
DIREKTUR: MICHAEL","JALAN RAYA MATRAMAN NOMOR 10, KELURAHAN PALMERIAM, KECAMATAN MATRAMAN, KOTA ADMINISTRASI JAKARTA TIMUR, DAERAH KHUSUS IBU KOTA JAKARTA TELP: 0218580164 EMAIL: PUNAMATOURANDTRAVEL@GMAIL.COM",0,Detail
2176,"PT. PURBA MARGANA WISATA
Akreditasi: A
Tgl Akreditasi: 03-10-2023
Lembaga Akreditasi: PT EKUALINDO ARTHA SINERGI
STATUS DAFTAR HITAM: TIDAK","91202085719490001
TGL SK: 15-01-2022
DIREKTUR: YETI HENDRAWATI","SARUA MAKMUR BLOK IV NOMOR 7 RT/RW: 001/010, KELURAHAN , KECAMATAN , KOTA TANGERANG SELATAN, BANTEN TELP. 02174633986 EMAIL: PURBAMARGANAWISATA@GMAIL.COM",2,Detail
2177,"PT. PURNAMA WISATA TOUR & TRAVEL
Akreditasi: A
Tgl Akreditasi: 27-09-2019
Lembaga Akreditasi: Kementerian Agama
STATUS DAFTAR HITAM: TIDAK","NOMOR 1104 TAHUN 2019
TGL SK: 17-12-2019
DIREKTUR: ABREN GINTING",JL. CHAIRIL ANWAR RUKO KALI MAS BLOK B-11 KEL. MARGAHAYU KEC. BEKASI TIMUR KOTA BEKASI PROVINSI JAWA BARAT TELP. (021) 8806146 FAX. (021)88347503 EMAIL: PURNAMAWORLD@YAHOO.COM,0,Detail
2178,"PT. PUTRA BAHAGIA DARUL ULUM
Akreditasi :
Tgl Akreditasi :
Lembaga Akreditasi :
STATUS DAFTAR HITAM: TIDAK","91204049913930001
TGL SK: 07-06-2022
DIREKTUR: AMIR HUSAIN","DUSUN III BLOK KAGUNGAN RT-RW: 002-005, KELURAHAN , KECAMATAN , KAB. CIREBON, JAWA BARAT TELP. 081314041313 EMAIL: BAHAGIADARULULUM@GMAIL.COM",0,Detail
2179,"PT. PUTRA DUTA WISATA
Akreditasi :
Tgl Akreditasi :
Lembaga Akreditasi :
STATUS DAFTAR HITAM: TIDAK","20092200772080003
TGL SK: 08-09-2023
DIREKTUR: SUTARYO","JALAN RA. ABUSAMA - JALAN PIPA RT-RW: 031-015, KELURAHAN , KECAMATAN , KOTA PALEMBANG, SUMATERA SELATAN. TELEPON : 081377516610 EMAIL : PTPUTRADUTAWISATA@GMAIL.COM",0,Detail
2180,"PT. PUTRA MAJU PESONA TOUR DAN TRAVEL
Akreditasi :
Tgl Akreditasi :
Lembaga Akreditasi :
STATUS DAFTAR HITAM: TIDAK","04042300266480002
TGL SK: 11-11-2023
DIREKTUR: H. MOHAMAD SARIP TAOFIK HASBULOH, S.Pd","JL. GRAND HOTEL NO. 49-88 RT-RW: 003-006, KELURAHAN LEMBANG, KECAMATAN LEMBANG, KAB. BANDUNG BARAT, JAWA BARAT. TELEPON : 082130300666 EMAIL : PUTRAMAJUPESSONATOUR@GMAIL.COM",0,Detail
2181,"PT. PUTRI ADINDA PRATAMA
Akreditasi :
Tgl Akreditasi :
Lembaga Akreditasi :
STATUS DAFTAR HITAM: TIDAK","02052400242050003
TGL SK: 30-07-2024
DIREKTUR: H.KUNDARYONO PRIYADI ABADI","KAVLING AL, JL.SELAT BALI NO.5, BLOK E11 RT-RW: 003-017, KELURAHAN DUREN SAWIT, KECAMATAN DUREN SAWIT, KOTA ADM. JAKARTA TIMUR, DKI JAKARTA. TELEPON : 02186605394 EMAIL : CONTACT@ADINDAAZZAHRA.COM",0,Detail
2182,"PT. PUTRI AMANI
Akreditasi: B
Tgl Akreditasi: 07-10-2020
Lembaga Akreditasi: PT. IRQA INDONESIA
STATUS DAFTAR HITAM: TIDAK","NOMOR 311 TAHUN 2017
TGL SK: 28-04-2017
DIREKTUR: RACHMAT ROFIKA","MEKAR SARI NO. 33 RT. 09, RW. 07, KEL. PADASUKA, KEC. CIMAHI TENGAH, KOTA CIMAHI, JAWA BARAT, TELP. (022) 6644508, EMAIL: PUTRIAMANI2013@YAHOO.CO.ID",0,Detail
2183,"PT. PUTRI CAHAYA ANGKASA JAYA
Akreditasi: B
Tgl Akreditasi: 14-11-2023
Lembaga Akreditasi: PT Tirta Murni Sertifikasi
STATUS DAFTAR HITAM: TIDAK","NOMOR U.312 TAHUN 2020
TGL SK: 24-09-2020
DIREKTUR: HARYA AHMAD BERNADHAN","JALAN MP MANGKUNEGARA BLOK H-7, RT. 03 RW. 01, KELURAHAN 8 ILIR, KECAMATAN ILIR TIMUR TIGA KOTA PALEMBANG PROVINSI SUMATERA SELATAN 30114 TELP. 07115701218 EMAIL: PUJATOURTRAVEL9@GMAIL.COM",0,Detail
2184,"PT. QADR JAYA MANDIRI
Akreditasi: B
Tgl Akreditasi: 30-11--0001
Lembaga Akreditasi: Kementerian Agama
STATUS DAFTAR HITAM: TIDAK","NOMOR 816 TAHUN 2017
TGL SK: 03-10-2017
DIREKTUR: H. EDDY ZAMISUYANA","JL. BAMBU BATAS NO. 10B RT/RW. 001/012, KEL. PONDOK BAMBU, KEC. DUREN SAWIT, KOTA ADM. JAKARTA TIMUR, DKI JAKARTA, TELP. (021) 21385171,EMAIL: UMRAH_HAJI@AL-QADRI.CO.ID",1,Detail
2185,"PT. QAIS ALA FAAZA
Akreditasi :
Tgl Akreditasi :
Lembaga Akreditasi :
STATUS DAFTAR HITAM: TIDAK","13102201883170003
TGL SK: 30-08-2024
DIREKTUR: JOHAN WAHYUDI","PAMULANG PERMAI 2, BLOK B13 NOMOR 26 RT-RW: 000-000, KELURAHAN PONDOK BENDA, KECAMATAN PAMULANG, KOTA TANGERANG SELATAN, BANTEN. TELEPON : 081213672797 EMAIL : QAF.CORPORATES@GMAIL.COM",0,Detail
2186,"PT. QASWA TAEBA TOUR
Akreditasi :
Tgl Akreditasi :
Lembaga Akreditasi :
STATUS DAFTAR HITAM: TIDAK","08092201657670007
TGL SK: 03-05-2024
DIREKTUR: NUR NILAWATY ADHA S. HABIBIE","SERPONG GARDEN CLUSTER GREEN APPLE BLOK F12-12A RT-RW: 001-007, KELURAHAN CIBOGO, KECAMATAN CISAUK, KAB. TANGERANG, BANTEN. TELEPON : 087774000620 EMAIL : QASWATAEBATOUR@GMAIL.COM",0,Detail
